teff,ra_x,dec_x,parallax,pmra,pmdec,g_mag,b_mag,r_mag,br_col,L,B
4858.85,266.69676816176,9.42095959546,0.5529,0.758,-6.258,14.661702,15.271472,13.933068,0.609769999999999,34.1689828206967,18.6048530689019
6206.31,63.36542436319,20.10495389585,0.9124,0.79,-1.161,15.53976,16.077328,14.83175,0.537568000000002,174.343304140481,-22.0119008546623
6530.47,74.79478070345,19.32486490622,0.2464,1.003,-0.064,15.115576,15.610357,14.444352,0.494781,182.103044389813,-14.1359772880318
5788.28,334.37137873702,21.54928453989,1.0104,-0.094,-11.152,14.156923,14.52156,13.630478,0.364636999999998,81.6306087010161,-28.7148379655409
3844.37,158.20132441145,14.55215732537,1.838,3.293,0.224,16.260952,17.16107,15.339131,0.900117999999999,227.14563001359,55.4017807549796
5556.04,95.14324269615,32.82022084442,1.194,0.851,-12.146,14.379242,14.912039,13.702538,0.532797,180.270796735969,8.43711765997133
6605.57,268.28723682929,7.72430554236,1.4412,-3.407,-2.393,12.830057,13.10358,12.401311,0.273522999999999,33.286513938422,16.449902544903
6324.73,320.60260726465,41.6552398508,0.7606,-7.977,-10.319,14.188081,14.704136,13.514909,0.516055,86.4874049545312,-5.96780401156745
5501.61,16.78661412115,34.00896417906,0.6996,-2.07,-1.385,16.265457,16.669464,15.696497,0.404007,126.644721432419,-28.7495168468121
5341.482,244.27481529442,16.1282140782,0.5627,-10.331,-4.179,17.117558,17.55957,16.525175,0.442012000000002,30.9517039557272,41.2907346382635
4604.358,244.41816230881,28.99516039058,3.9974,5.692,-0.287,13.190272,13.838813,12.434403,0.648541,47.9229990456727,44.8292372569163
6199.45,72.83815237875,24.49855029441,0.9369,-2.897,-10.914,14.843331,15.411071,14.115692,0.567740000000001,176.731743665654,-12.480666548312
5695.14,121.87507830772,18.90096283642,1.8995,-0.357,-8.42,13.36008,13.715385,12.855035,0.355305,203.553058040767,24.9642955330489
5675.23,328.70506564393,2.57776559383,1.4667,6.21,-19.055,12.678309,13.056387,12.152214,0.378078,60.7285640735684,-38.1251473040353
7116.18,68.79467622945,41.2963236326,0.6461,1.34,-1.066,13.649669,14.057069,13.0708,0.407400000000001,161.546508188476,-4.22108106916344
6042.33,212.76665870484,38.04011007712,0.431,8.649,-31.094,16.826767,17.073427,16.381811,0.246659999999999,71.0962702315939,70.0575063204944
5554.35,211.45125670887,32.47779848832,0.7135,-14.345,-15.334,14.23024,14.567078,13.727078,0.336838,55.7764064387927,73.0311690811973
5088.01,169.79060682275,22.35132923791,0.6605,-11.912,-6.677,15.694191,16.138063,15.102144,0.443871999999999,220.718038419934,68.5449899085629
5291.68,33.20174198368,40.47379591057,1.4563,6.999,-7.796,14.85586,15.303903,14.24547,0.448043,139.255707513577,-19.8046160277768
4854.04,262.37026484108,45.3699688334,0.7246,-6.344,-3.06,13.756853,14.281619,13.095983,0.524766,71.3130799558909,32.9125166710902
6606.4,296.30342690394,49.96674562106,1.0987,-4.208,-6.092,12.995729,13.240702,12.603397,0.244973,83.0851064948871,12.4764369623845
4862.23,115.22543744682,16.23253184895,0.1526,0.107,-0.556,13.806847,14.291624,13.176583,0.484777000000001,203.545955759652,18.087035896482
4566.804,116.17656813006,38.1803342384,0.7094,-1.782,-7.553,11.172328,11.78941,10.452732,0.617082,181.496039920671,26.2957837326235
5598.1,207.85347914162,22.28539005763,1.0469,-0.027,-10.992,14.665928,14.982867,14.104646,0.316939000000001,16.6199184140737,75.5559833923923
5429.5,201.75051611325,33.56934952012,1.2243,-40.45,9.676,13.698996,14.05515,13.086746,0.356154,75.1264858601177,79.9899379351247
5431.974,168.29903267769,59.97984426673,0.6018,-5.632,-8.629,16.44304,16.853409,15.872579,0.410368999999999,143.200955032647,53.1102750413723
4893.658,53.81808319307,45.22225625109,0.2001,-0.37,-1.547,14.642565,15.403976,13.794524,0.761411000000001,150.770393085945,-8.6109794544322
5859.15,72.42822354863,27.5643177357,1.4006,9.546,-7.678,15.270673,16.054285,14.398051,0.783612,174.040422054029,-10.8717621231773
6274.186,129.84453189131,54.80501384463,0.5059,-13.137,-29.574,16.00275,16.276947,15.562367,0.274197000000001,163.119529017905,37.2565458887192
5726.38,356.89784421857,49.92047107166,1.8966,-6.521,-8.317,13.311398,13.712164,12.75507,0.400765999999999,112.516572054951,-11.6557088886506
5886,234.38898763444,54.28323373161,2.4011,-5.407,9.835,12.115024,12.444675,11.641148,0.329651,86.4450094016769,49.3907530627838
4310.6,214.29407804504,-83.94615543815,0.8017,-6.857,-3.933,10.103438,10.939805,9.241878,0.836366999999999,305.305506985028,-21.4735622343934
5828.85,258.93033995992,25.76696169362,0.4809,-2.716,-15.818,15.684373,15.997694,15.213277,0.313320999999998,47.9164643814465,31.5547879617214
5953.19,97.65528702047,37.13632565563,0.3206,-0.531,-1.875,14.09477,14.500072,13.518592,0.405301999999999,177.242181657738,12.1767457775136
4330.58,83.40203432301,38.83508934907,0.4154,-0.55,1.389,11.637074,12.690186,10.63877,1.053112,170.288263695482,3.15339162156826
5160.79,183.71128073686,9.70320095117,1.9071,-16.655,-12.13,14.53632,14.980674,13.939922,0.444354000000001,274.851489385888,70.5532230195052
7266.84,79.08148688581,35.50441205778,1.3659,-1.939,-7.697,12.775032,13.087307,12.304841,0.312275,171.112138073826,-1.56434570709327
4826.82,280.63673158088,55.98247213576,0.2003,-0.71,-0.755,13.708059,14.269327,13.016599,0.561268,85.4034563108407,23.4070314002268
5059.26,9.25936211947,30.60560997096,2.006,27.269,-11.872,14.360312,14.83691,13.734695,0.476597999999999,119.27149166059,-32.1637702111252
4968.72,285.03550521641,44.8102937795,0.5615,-6.261,-1.472,13.948985,14.446866,13.313222,0.497881,74.9848461009537,17.3006652678434
4263.827,14.82521524341,-0.46191367576,1.0469,8.304,-1.404,16.961597,17.718557,16.111935,0.756959999999999,127.305065043766,-63.2668793973742
5982.91,124.54088453842,41.60723412366,0.8881,0.404,-5.665,14.006151,14.325458,13.523636,0.319307,179.139243360955,33.2732428757144
5889.85,237.18386485523,14.84173997535,0.786,-7.572,-9.55,14.462313,14.778032,13.984633,0.315719,25.562396114583,47.0754943129402
4597.15,99.62596219172,31.20728284464,0.9502,-2.055,-4.691,16.373337,16.998108,15.629324,0.624770999999999,183.431982131205,11.1469062686279
4613.33,92.68678521379,-4.35259081539,0.5639,3.006,6.534,12.323576,13.098331,11.481866,0.774755000000001,212.187225759409,-11.0309338603847
5678.86,90.43183666759,-2.13775597588,0.8485,2.096,-7.51,15.255729,15.889259,14.487631,0.633529999999999,209.129267465969,-12.0290230860872
4962.522,114.15877918104,20.53544245469,0.4117,-1.654,-2.452,12.439174,12.961929,11.786415,0.522755,198.957091143321,18.8596619828128
6273.08,105.88968668045,6.50722128541,1.5579,5.163,-6.548,13.036009,13.308803,12.608763,0.272793999999999,208.499276767888,5.6481809575569
4848.708,109.2348880818,65.70092131367,0.6855,5.054,1.439,17.464558,18.067966,16.748308,0.603407999999998,150.291787900465,27.1457225451897
5710.09,192.82696497794,56.80150596082,1.5942,-10.849,1.073,13.348566,13.688304,12.829298,0.339738000000001,122.967882419061,60.3267349587291
5856.87,138.63729045423,28.95324746358,0.5113,-4.613,3.194,14.70761,15.015253,14.231104,0.307642999999999,197.37941385493,42.5343954155222
5731.58,331.63740686179,1.04867187076,1.3785,7.343,-11.842,13.709411,14.073108,13.194009,0.363697,61.5303893334134,-41.37289909701
5542.41,81.17273733625,5.85993817885,0.603,3.852,4.008,16.214178,16.66397,15.596514,0.449791999999999,197.309009801173,-16.2963588980797
5665.858,21.86954762245,38.72017273891,0.9884,0.963,-6.906,15.015706,15.397406,14.479802,0.3817,130.595384953958,-23.6146910491637
6021.84,255.11014996222,56.43121974015,0.4799,-2.035,-7.165,14.883289,15.165551,14.438725,0.282262000000001,84.8354475781352,37.521818699857
5477.15,16.07180016018,6.99228104518,0.5347,-0.404,0.83,16.803812,17.187243,16.236938,0.383430999999998,128.601699912856,-55.7379515446573
5108.22,99.99776972727,21.60315550116,0.2528,-1.059,-1.007,13.507361,14.042444,12.83084,0.535083,192.342648507639,7.27144302018781
6815.91,302.80190487355,31.07595906826,0.635,-3.264,-7.15,14.261976,14.777593,13.587816,0.515616999999999,69.2859589884958,-1.41085079190112
5809.25,119.20463757434,-6.38591209101,1.6675,-11.495,-10.81,12.956377,13.313933,12.447195,0.357556000000001,226.293822494998,11.4312837991002
6137.389,262.23047102642,53.14608312188,0.4172,2.18,-1.996,15.71247,16.013836,15.242283,0.301366000000002,80.5811335958295,33.5680720237839
6768.26,300.62124809222,28.72121212902,1.2368,1.173,0.386,12.785852,13.079684,12.334639,0.293832,66.2831225865956,-1.08722031299868
4237.14,104.07855791904,10.57434427117,3.8276,-10.783,32.741,14.383927,15.101286,13.562308,0.717359,204.03847995645,5.87113196557048
6480.94,54.7196566968,50.06182048965,0.8358,0.834,-6.905,15.351007,16.07073,14.522562,0.719723000000002,148.375955440884,-4.35283357906858
5747.34,115.68635008958,56.46792319033,0.6403,-0.448,-3.734,16.117466,16.48745,15.581597,0.369983999999999,161.071360676377,29.2908229142127
4810.74,53.83450041019,20.12450020849,0.4751,-3.899,-11.863,12.815386,13.474732,12.048948,0.659345999999999,167.298689833752,-28.2960212718248
5978.28,33.82813027444,42.99405338777,1.7007,-1.011,-3.335,12.831397,13.192807,12.320359,0.361409999999999,138.840643127927,-17.2717823938238
8340.5,76.23920749952,42.81958312049,0.464,1.039,-3.578,14.559038,14.860944,14.091253,0.301906000000001,163.915543503906,0.998318165713778
5517.15,113.46103729776,49.60298422366,1.3015,14.202,-22.369,14.440084,14.872117,13.843184,0.432032999999999,168.549918925172,26.9607523729043
5625.89,324.04768222617,12.40467901429,0.7431,-10.861,-11.564,14.819698,15.251567,14.229665,0.431868999999999,66.3222707561495,-28.3237608304213
5597.14,15.15050755897,38.78734312484,0.8878,-9.89,-6.237,14.870137,15.24259,14.336269,0.372453,124.887336588014,-24.049610529588
6626.32,87.0339149921,41.43677158443,1.2276,2.497,-2.092,13.542065,13.915443,13.00153,0.373378000000001,169.526024585251,6.88124307120983
4921.72,81.31012496885,6.82943942309,0.7537,5.682,0.019,14.492573,15.354531,13.578083,0.861958,196.513286365461,-15.6852442025965
5645.68,341.15849923722,24.44356324184,0.8502,2.397,-22.338,14.942203,15.30369,14.416558,0.361487,89.3840824631842,-30.0430431868561
5259.22,98.02744210512,18.08724818749,0.1533,1.335,-0.324,14.529923,15.17206,13.762266,0.642137,194.655736783899,4.03140971555619
5159.24,94.06186763559,34.40933010552,0.3018,-0.267,-1.021,14.213383,14.951628,13.383035,0.738244999999999,178.426178764293,8.35905409780598
5767.44,198.47191314376,18.70031542638,1.5674,1.895,-3.667,13.829266,14.158993,13.344132,0.329727,335.595929859428,80.1168345459378
5512.98,129.46803461218,32.47393254508,2.0194,-15.453,-7.222,13.288912,13.672812,12.754212,0.383900000000001,190.879638868223,35.5289499250279
5627.5,6.45436414096,-22.03895979269,5.0876,-21.302,-16.873,10.216246,10.558001,9.746173,0.341755000000001,72.7041662882743,-82.2680198153699
4884.93,82.47923109338,7.47313506542,0.5106,1.418,-3.855,13.458063,14.114718,12.692028,0.656655000000001,196.551717928722,-14.3591304804216
5530.11,24.12540033273,37.78387471303,0.8669,-4.381,-6.439,15.515886,15.914864,14.955805,0.398978,132.68026226844,-24.2333786623321
3955.57,76.59774476023,15.46550337263,2.5851,0.525,0.498,15.88901,16.85374,14.916225,0.964729999999998,186.386921635054,-14.9481308157941
5328.54,206.49700263226,18.08498020202,0.5057,-5.478,-2.295,16.785736,17.18012,16.221811,0.394383999999999,0.0385359364974192,74.5187604960347
4811.36,129.32180662315,52.01047712202,1.1091,1.802,-1.092,11.699889,12.25854,11.020056,0.558650999999999,166.645073285719,37.1193706660746
4506.8,165.5674473136,-20.37370886793,0.5773,-5.414,-4.688,11.005093,11.696593,10.251323,0.6915,271.000143154883,35.6399814840539
4131.33,120.91771014664,42.05658599353,0.8851,-0.556,-10.742,17.43586,18.156612,16.599924,0.720751999999997,178.098954797843,30.6827977583693
4699.47,88.5044026265,6.12585635978,0.325,0.65,-1.471,15.099582,16.014093,14.150515,0.914510999999999,200.782013137422,-9.83060479691656
4213.05,101.16671745043,45.5477733368,1.3394,12.227,-18.951,16.652,17.410547,15.806621,0.758547,170.285548104002,17.8836814924984
5444,84.53111224609,56.1647903832,1.9151,1.938,-21.997,11.208631,11.802404,10.506106,0.593772999999999,155.765711655254,12.8810274430505
5657.8,120.07184795296,13.10068964759,1.6175,-13.34,-1.319,13.760388,14.118667,13.251357,0.358279,208.610271253652,21.0916236438783
4855.4,92.51344329802,13.80121419628,1.0796,-4.824,1.455,16.55745,17.182375,15.794727,0.624925000000001,195.945046549094,-2.66200408694279
4910.94,107.49489703794,39.89239054685,1.4831,-6.456,-35.001,12.664928,13.183657,12.013454,0.518729,177.579466662684,20.3423146683045
5363.71,186.3213680468,0.36313703594,1.8037,-7.422,-14.389,13.676106,14.092708,13.116109,0.416601999999999,288.652484539341,62.5076059193292
5215.32,218.66631731918,33.72321279916,0.2135,-11.808,-13.653,15.276369,15.646751,14.728179,0.370381999999999,55.7948410422676,66.861472012108
6717.76,289.98860572213,50.05632710143,0.647,-0.349,-1.054,14.272532,14.498332,13.888401,0.2258,81.3761034007966,16.1812809695107
5488.453,51.47631777123,-0.21094363469,1.7087,9.063,-6.644,12.513252,12.987155,11.895874,0.473903,183.439127113211,-44.1911827440147
5896.14,246.16590370536,28.40066292172,0.4313,-6.46,-9.066,16.252132,16.545607,15.790465,0.293475000000001,47.5250494405697,43.2100604977681
4818.47,289.80449200067,37.16636402734,0.5661,-1.977,-11.333,11.69171,12.278181,10.985823,0.586471,69.2569344714713,10.9363166817672
4107.9,53.21702835733,36.18164362171,2.2013,-7.675,-2.061,16.034687,16.920115,15.113665,0.885427999999997,155.899009634586,-16.1533866323618
5397.32,25.14079196128,25.5144403751,0.9274,-2.768,-9.952,15.761713,16.215574,15.152443,0.453861,136.666027474363,-36.0437394889352
5497.44,85.6812508279,42.26039084123,0.188,0.023,-0.826,14.305768,14.995163,13.472957,0.689394999999999,168.294477704247,6.43711416554314
5636.16,167.33126446822,26.48426558284,1.125,-5.189,-46.058,14.332752,14.663446,13.842556,0.330694000000001,208.690710162348,67.2451573020471
6374.3,98.40232993327,-35.21791916599,2.3862,-1.607,13.19,11.268577,11.516359,10.887845,0.247781999999999,243.66749250083,-18.6305685517257
7365.9,145.44814697062,-3.94076249255,3.305,-8.596,2.91,9.744387,9.926214,9.473715,0.181827,239.607188976836,34.7167905607171
5811.31,205.22294905697,-2.10441501632,0.9216,-5.791,1.852,14.182786,14.504939,13.695912,0.322153,327.056149722508,58.4318412667964
6660.45,101.75098585216,19.0972508797,1.5172,-11.679,-0.363,11.951366,12.174341,11.588274,0.222975,195.342324932375,7.63810253165516
7575.16,14.41597819727,54.6269618351,0.3436,-1.497,-0.614,14.729998,15.00161,14.299523,0.271611999999999,123.84228411342,-8.23378266268015
5847.13,299.75672163923,47.16759138547,0.3881,-3.347,-2.703,15.533029,16.047369,14.865225,0.514339999999999,81.7207207191708,9.12147081546237
6121.33,78.08195361718,36.51055958369,1.3583,1.51,-10.622,12.892476,13.385191,12.242336,0.492715,169.822691375265,-1.63274588755808
4537.12,186.01010878449,46.51047094586,1.0633,12.346,-11.244,16.433514,17.007326,15.707645,0.573812,136.733896961898,69.8766751931254
4554.39,226.14051239435,2.56244395227,2.0631,-17.194,-19.444,14.894301,15.486875,14.172017,0.592573999999999,1.04670862790657,49.78815386231
5925.42,158.12736828374,48.20058950604,1.7717,9.536,-6.79,13.046869,13.342252,12.595437,0.295383000000001,165.4816775107,55.8360307685635
5762.75,7.9620144349,41.86952784706,1.2248,-2.96,-9.283,14.494623,14.84016,13.985326,0.345536999999998,119.03102415659,-20.8537957684017
5006.16,286.07586336685,39.28590840475,1.1741,1.066,-4.816,10.562679,11.103828,9.899537,0.541149000000001,69.9794075474455,14.4819775699298
5702.03,270.5166054089,7.07171989143,2.4415,-7.532,10.83,13.318924,13.77602,12.704322,0.457096,33.6905940000085,14.177983016964
4726.06,302.75791328369,46.5467074458,0.3591,-2.205,-4.51,15.199321,16.004402,14.316747,0.805080999999999,82.267740548795,7.0470188027689
5051.81,70.78958104019,26.19168183246,0.5284,2.863,-5.938,14.684737,15.494268,13.79912,0.809531,174.191670878322,-12.8713499947606
5606.09,128.21513540255,-4.34113298531,1.3853,-11.85,-8.319,13.183366,13.556278,12.656314,0.372912000000001,229.148885342715,20.2132901524436
5185.78,58.5111436506,17.38311023609,1.2756,13.759,-30.639,16.097073,16.79193,15.285468,0.694856999999999,173.058367322653,-27.2243463824759
5732.568,256.83891428071,29.29199546563,0.5168,-8.261,-13.851,17.199064,17.57092,16.647022,0.371856000000001,51.3491800600659,34.3055115594424
4727.1,92.6741983091,29.89845638223,0.5476,2.166,-5.732,14.030135,15.178128,12.966378,1.147993,181.890247768009,5.21301668115328
5034.49,33.69845976078,24.25420405632,1.0085,12.595,-2.941,16.266514,16.824514,15.560746,0.558,146.203771163297,-34.822658011422
4371.48,61.22342405152,47.96556252291,0.3352,-0.603,-0.851,13.208133,14.470036,12.100968,1.261903,153.014697420436,-3.28174033479166
6199.29,321.13190482304,15.02080240602,0.4365,0.623,-5.589,16.118181,16.43358,15.635444,0.315398999999999,66.5143262918696,-24.4719053713156
5291.96,133.04933298679,-2.54592710247,0.8356,-11.56,7.036,15.548677,15.985672,14.956385,0.436995,230.210906134559,25.267748237905
5909.09,49.61213406677,0.07243846582,0.6231,8.176,-25.263,16.602262,16.916183,16.093834,0.313921000000001,181.446208635042,-45.439064846846
5231.79,58.24076448279,3.7172651401,1.7536,9.861,-20.908,14.962212,15.550914,14.236859,0.588702000000001,184.955162450025,-36.4582480409651
5246.22,125.76711687794,18.36001610354,1.1454,-6.003,6.911,15.517274,15.95858,14.91079,0.441305999999999,205.639272108715,28.1914613487871
4731.4,176.5927385457,-49.19839001717,0.5046,-10.441,1.196,12.152107,12.790878,11.410357,0.638770999999998,292.134410652518,12.3044102586535
4564.9,112.82466350487,-43.73259747223,0.3044,-4.413,0.236,11.917233,12.651299,11.103537,0.734066,256.3006471998,-11.7670731222311
5403.08,237.04492029612,42.44325085693,1.5423,-13.413,4.67,14.057469,14.467775,13.500861,0.410306,67.8706779546241,51.1400516717761
5581.13,203.84397909931,16.912941295,0.6995,-5.202,-0.479,14.544634,14.889425,14.037105,0.344790999999999,350.040460987818,75.5918636269099
5119.43,193.15844129243,39.41890635402,1.3216,-8.49,-1.062,15.016543,15.473462,14.408743,0.456918999999999,121.847127339352,77.7068247398623
4859.7,152.06938738365,-11.30645947615,0.8151,-9.065,6.061,11.131623,11.76197,10.400488,0.630347,251.620526981444,34.84381813527
5301.7,17.47292790246,37.2985546321,0.7019,-3.793,-0.507,16.2115,16.671236,15.612412,0.459735999999999,126.994525197296,-25.4275839323914
5972.72,60.08323550602,2.71743536287,1.8991,0.948,-15.19,12.888872,13.328678,12.291674,0.439806000000001,187.316794253281,-35.6002001510602
4656.351,211.51471678683,53.09685321236,0.9969,0.637,-7.199,10.421104,11.001658,9.731822,0.580554000000001,99.9214527838949,60.5700044699701
5752.85,136.04076138914,1.18893995799,0.9925,-0.477,-5.897,13.790565,14.148535,13.280934,0.35797,228.367038586201,29.7646157907726
6472.14,108.30747977033,48.15225716881,1.1751,6.976,-1.167,12.497706,12.800297,12.03987,0.302591,169.25799464641,23.331126921891
7235.9,139.19887657456,31.31448632881,0.7849,3.883,-7.346,12.6432,12.816516,12.348306,0.173316,194.322931572998,43.4360139323923
5000.94,56.92391414512,30.63061070992,1.7087,-7.823,-12.445,15.822096,16.585585,14.966711,0.763488999999998,162.06935512886,-18.5391937108237
6066.85,72.78712299552,4.06623014416,1.9183,8.746,-18.874,12.57757,12.897465,12.097006,0.319895000000001,194.300922753977,-24.3626593748128
4505.27,348.73265387357,20.80487140617,2.5981,-18.385,-10.264,14.879759,15.59019,14.068485,0.710431,94.4788735504894,-36.6782145384795
5403.42,263.90806018968,45.34039190889,0.5971,-6.829,-4.337,13.393231,13.776924,12.851518,0.383692999999999,71.4400541786184,31.8368364339417
6444.85,43.34052965042,2.27400617461,0.4775,7.911,-7.693,13.961824,14.241434,13.526001,0.27961,172.755365408203,-48.4426673791931
7539.36,97.32469798447,35.20676059543,0.2759,-0.376,-0.907,15.114209,15.385387,14.676762,0.271177999999999,178.908559551673,11.1133380028917
5484.75,138.73865515909,5.70866938187,2.1123,-0.577,-3.719,13.790362,14.184542,13.244552,0.39418,225.340508694943,34.3587157603481
4684.16,293.21000844054,50.84650773339,0.2509,0.285,-0.181,13.557869,14.172048,12.828931,0.614179,82.9946437848561,14.633346811766
4659.65,243.93255992182,6.064173314,1.3494,-11.987,-1.572,12.032105,12.629759,11.321445,0.597654,19.0711006575747,37.1746744151249
5202.086,245.91235038129,22.38811350425,2.5793,-12.176,-9.35,11.616028,12.072141,11.019921,0.456113,39.5361226889532,41.9363447928835
5539.43,11.06747076544,44.17550672869,1.3943,9.58,3.477,14.393882,14.782467,13.846446,0.388585000000001,121.575322412684,-18.6773615357523
4952.838,194.07390940035,26.1926340913,0.3878,-7.255,-5.688,12.212989,12.687819,11.591113,0.474829999999999,352.442127117183,88.5670915953698
5718.1,12.07940711443,-21.67912835967,2.8131,29.407,8.024,12.388924,12.719464,11.90486,0.330540000000001,115.340185360309,-84.5048250267792
4668.71,75.03136074484,55.01247177978,0.1998,0.186,-0.896,14.810279,15.790795,13.834783,0.980516,153.715413873183,7.77887009699337
6605.38,83.60071491061,-2.35482451766,2.2458,-1.519,1.017,11.609031,11.873213,11.199925,0.264182,206.058264697764,-18.182020012707
6012.04,211.06460376308,33.51712806661,3.2925,4.84,-7.065,11.728631,12.016268,11.288914,0.287637,59.5092807475665,73.0673936932527
5786.48,119.04241627049,16.54092392357,4.5139,1.925,-31.151,11.096785,11.435633,10.624125,0.338847999999999,204.799689207681,21.5675525786445
4827.8,173.76306402435,-32.65571336113,1.4596,-9.804,-12.399,11.828546,12.344714,11.182241,0.516168,284.837638007447,27.5179873104625
3753.55,221.74779467623,17.40150116906,2.6294,-7.182,-36.081,16.335737,17.273308,15.368683,0.937570999999998,18.9475223938854,61.6358441436525
5595.54,262.29425512095,-0.90837670936,1.0384,-4.965,-5.287,15.489613,16.11032,14.737872,0.620707000000001,22.3870649027745,17.7798813537199
4907.973,180.2920309076,19.24566581119,0.9083,-9.334,-14.279,12.919226,13.409593,12.286503,0.490366999999999,244.622553438841,76.0292852949898
6140.17,0.82110969448,18.30738069083,0.7126,-6.604,-4.989,14.923873,15.205425,14.479193,0.281552,107.200050089259,-43.0885857564555
4473.67,171.48760551673,13.18563083841,5.0609,-100.842,-24.713,13.303131,13.90162,12.575489,0.598488999999999,243.601922936257,65.6370773429882
5904.94,210.49939772132,33.43443381094,1.0216,-17.138,-16.949,14.078115,14.367871,13.617161,0.289755999999999,59.7304114903136,73.541806033967
4832.88,220.45554200725,13.11422270602,0.2684,-2.103,2.574,15.484669,15.960736,14.861118,0.476067,9.91748893675295,60.6483733803344
5988.6,289.08028492146,42.50392083787,1.2871,-3.814,-3.539,13.432512,13.756477,12.954541,0.323965000000001,73.9607414808828,13.7085454128979
6624.44,337.47584908109,69.52013027939,0.3324,-1.95,-1.939,16.583897,17.10935,15.886876,0.525452999999999,111.060933994271,9.97923631436819
5368.78,297.47896959552,13.95550304304,1.4658,8.619,8.497,13.111209,13.567483,12.499255,0.456273999999999,52.0945475018203,-6.20190855379354
6066.36,43.47657113432,45.59441513616,1.0394,-0.395,-8.211,14.2687,14.655344,13.720423,0.386643999999999,144.309653065465,-12.1328491722355
5796.59,30.36662334296,17.96358259312,1.7377,15.494,-16.15,13.368206,13.710073,12.86817,0.341866999999999,145.511493585092,-41.8172895115168
5320.28,118.37039361571,5.28211177131,2.8418,-12.888,8.192,13.735463,14.158968,13.159636,0.423505,215.288745601789,16.1987036821072
4316.44,288.04044549611,43.66811748003,0.386,-5.47,-4.461,12.270565,12.969423,11.482663,0.698858000000001,74.740548999776,14.8751571128437
7505.77,338.87992457643,56.31939153935,1.1984,-10.258,-3.236,11.733058,12.073138,11.239305,0.34008,104.867776793638,-1.70940571435408
5458.71,81.22514476304,22.91031811535,2.319,-2.697,-8.922,14.17646,14.866824,13.376981,0.690363999999999,182.583288425579,-7.16508414500866
6070.82,168.6076533257,8.98278048354,1.1586,-23.362,10.841,13.333719,13.657721,12.860595,0.324002,246.740094052783,60.7727316971293
4208.47,153.52741887471,38.21147793033,1.4351,-12.835,-5.235,16.338938,17.021236,15.524406,0.682297999999999,184.16654974072,55.3811079625987
5893.12,136.58912517981,41.16616591279,0.5363,2.011,-6.777,17.012743,17.317284,16.54506,0.304541,180.669170869334,42.2352021241644
4736.732,249.09765385041,36.53495543968,0.1956,-2.069,-4.27,14.634361,15.156596,13.969854,0.522235,58.9602537434343,41.9794531428377
5425.9,90.70845546636,24.64017710096,0.7235,1.991,-1.261,14.833338,15.389782,14.125687,0.556444000000001,185.64913111485,1.13641246397861
4491.6,100.94023803532,61.17781783464,0.2793,0.493,-1.87,12.219074,12.888077,11.452581,0.669002999999998,154.404806215601,22.651629822303
5577.79,185.08680423618,32.45076924458,0.6658,-0.131,-5.64,15.436607,15.772261,14.911694,0.335654,172.774754921761,81.4122358044529
5743.16,62.75713821834,42.69468302326,1.7424,-2.931,-3.79,14.116879,14.633664,13.44663,0.516784999999999,157.386327626715,-6.43965428097572
7601.56,64.96980460462,36.69224343006,0.6338,3.211,3.12,14.571166,15.116884,13.868666,0.545718000000001,162.850980954035,-9.54492178762884
5856.4,244.22512075122,47.60042643848,1.5193,-2.145,-8.564,12.807103,13.131609,12.33107,0.324506,74.3859498440806,45.3495394552234
5485.101,155.38517400236,45.38319721175,2.9917,9.919,-20.523,12.62142,13.001795,12.098154,0.380374999999999,171.335894240739,55.1518357065235
5786.66,66.75901150718,26.54909970741,2.811,12.695,-9.385,12.574652,13.278643,11.741499,0.703991,171.491379192295,-15.3835702209974
4964.81,257.32427839574,22.23355677851,0.3123,-9.395,-13.258,12.935692,13.43585,12.284894,0.500158000000001,43.4326242054263,31.8471828766681
5614.15,14.83632541463,14.07737091082,1.0889,4.443,-1.315,15.331577,15.748977,14.747028,0.417400000000001,125.84072672786,-48.7497139420559
6236.9,3.62401375152,44.77160821857,0.8418,-9.765,-1.79,13.893962,14.184573,13.443664,0.290611,116.066565588341,-17.6071336232275
6269.47,83.16657347685,49.57185339678,1.1139,6.276,-6.049,13.096586,13.450098,12.576001,0.353512,161.087736283525,8.77855843101274
5158.6,87.54843425351,8.24605089907,1.5849,1.106,-7.797,15.200811,15.816546,14.456512,0.615735000000001,198.434828229204,-9.62392533183793
5954.45,121.04319711192,22.18527190626,0.7936,-1.47,2.991,14.776964,15.097809,14.291739,0.320845,199.857784282231,25.4265395748115
3989.85,96.53379508653,27.35386314858,2.689,-0.182,-10.833,15.591492,16.431576,14.697557,0.840083999999999,185.738477889765,7.03197189577841
5721.15,272.89040213953,36.73727039107,1.0882,-2.731,10.228,14.671482,15.025871,14.155904,0.354389000000001,63.6554707009174,23.341846767158
5970.33,139.08079539349,17.14156047616,2.9557,-10.628,-24.507,11.274758,11.588736,10.831484,0.313978000000001,212.572596861051,39.5634365319318
4163.33,183.07326625842,34.15817217702,1.9438,-0.119,-1.277,15.493758,16.26533,14.63978,0.771571999999999,170.655108049075,79.041779535104
4650.61,288.93015677538,44.06078968235,1.2796,-4.51,-5.869,12.270994,12.834717,11.557525,0.563723,75.3788898674172,14.4458747472397
4719.034,290.09753713309,37.82315364694,0.8005,-3.245,13.594,12.868939,13.48671,12.132839,0.617771000000001,69.962225158889,11.0139344646089
